countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
145,70,297,0,0,38,11,574,0,121,1573,1056,8090,65,112,1325,1,1135,12343,22742651.000000,145,70,297,0,0,38,11,574,0,121,1567,1055,8075,65,112,1325,1,1135,12321,22742575.000000,594.015000
144,70,298,0,0,38,11,574,0,122,1582,1052,8081,65,112,1325,1,1135,12340,22742733.000000,145,70,297,0,0,38,11,574,0,121,1567,1055,8075,65,112,1325,1,1135,12321,22742575.000000,585.149252
144,70,298,0,0,37,11,574,0,122,1539,1049,8017,65,112,1327,1,1134,12232,22722256.000000,144,70,298,0,0,37,11,574,0,122,1539,1049,8017,65,112,1327,1,1134,12232,22722256.000000,582.223506
143,66,299,0,0,37,11,575,0,122,1539,1050,8017,65,112,1327,1,1131,12233,22662257.000000,143,66,299,0,0,37,11,575,0,122,1539,1050,8017,65,112,1327,1,1131,12233,22662257.000000,579.312388
143,66,299,0,0,37,11,575,0,122,1531,1051,7993,65,112,1327,1,1131,12202,22662154.000000,143,66,299,0,0,37,11,575,0,122,1531,1051,7993,65,112,1327,1,1131,12202,22662154.000000,573.533747
143,66,299,0,0,37,11,575,0,122,1522,1047,7993,65,112,1314,1,1131,12176,22661930.000000,143,66,299,0,0,37,11,575,0,122,1522,1047,7993,65,112,1314,1,1131,12176,22661930.000000,567.812748
143,66,299,0,0,37,11,575,0,122,1520,1047,7993,65,112,1314,1,1131,12174,22661910.000000,143,66,299,0,0,37,11,575,0,122,1520,1047,7993,65,112,1314,1,1131,12174,22661910.000000,564.973684
143,66,299,0,0,37,11,575,0,122,1522,1046,7994,65,112,1314,1,1131,12176,22661930.000000,143,66,299,0,0,37,11,575,0,122,1520,1047,7993,65,112,1314,1,1131,12174,22661910.000000,559.338072
143,66,298,0,0,37,11,575,0,122,1532,1048,8004,65,112,1315,1,1130,12199,22642052.000000,143,66,298,0,0,37,11,575,0,122,1532,1048,8004,65,112,1315,1,1130,12199,22642052.000000,553.758674
143,66,298,0,0,37,12,575,0,122,1532,1048,8004,65,112,1315,1,1131,12199,22662052.000000,143,66,298,0,0,37,11,575,0,122,1532,1048,8004,65,112,1315,1,1130,12199,22642052.000000,550.989881
147,70,299,0,0,37,11,575,0,123,1536,1048,8008,65,112,1315,1,1139,12208,22822101.000000,143,66,298,0,0,37,11,575,0,122,1532,1048,8004,65,112,1315,1,1130,12199,22642052.000000,550.989881
143,66,298,0,0,37,11,575,0,122,1521,1048,8003,65,112,1315,1,1130,12187,22641941.000000,143,66,298,0,0,37,11,575,0,122,1521,1048,8003,65,112,1315,1,1130,12187,22641941.000000,550.989881
143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,540.052457
143,66,298,0,0,36,11,575,0,127,1534,1058,8121,65,112,1307,1,1129,12325,22622144.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,537.352194
144,66,300,0,0,36,11,576,0,129,1570,1060,8280,65,112,1299,1,1133,12516,22702595.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,537.352194
143,66,300,0,0,36,11,576,0,129,1567,1058,8277,65,112,1299,1,1132,12508,22682560.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,534.665433
143,66,300,0,0,36,11,576,0,128,1567,1056,8265,65,112,1299,1,1132,12493,22682541.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,529.332146
143,66,299,0,0,36,11,576,0,126,1569,1057,8273,65,112,1299,1,1131,12502,22662560.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,526.685485
143,66,299,0,0,36,10,575,0,125,1569,1058,8275,65,112,1307,1,1129,12512,22622638.000000,143,66,298,0,0,36,11,575,0,127,1532,1054,8111,65,112,1307,1,1129,12309,22622110.000000,524.052058
143,66,299,0,0,36,9,575,0,125,1569,1058,8275,65,112,1307,1,1128,12512,22602638.000000,143,66,299,0,0,36,9,575,0,125,1569,1058,8275,65,112,1307,1,1128,12512,22602638.000000,521.431797
143,66,298,0,0,35,9,575,0,124,1536,1056,8162,65,112,1314,1,1126,12370,22562258.000000,143,66,298,0,0,35,9,575,0,124,1536,1056,8162,65,112,1314,1,1126,12370,22562258.000000,518.824638
140,66,296,0,0,35,9,572,0,123,1560,1061,8237,65,112,1314,1,1118,12473,22402573.000000,140,66,296,0,0,35,9,572,0,123,1560,1061,8237,65,112,1314,1,1118,12473,22402573.000000,513.649363
140,66,296,0,0,35,9,572,0,123,1551,1061,8231,65,112,1314,1,1118,12458,22402477.000000,140,66,296,0,0,35,9,572,0,123,1551,1061,8231,65,112,1314,1,1118,12458,22402477.000000,511.081116
144,58,297,0,0,35,9,572,0,124,1551,1061,8207,65,112,1314,1,1115,12435,22342458.000000,144,58,297,0,0,35,9,572,0,124,1551,1061,8207,65,112,1314,1,1115,12435,22342458.000000,505.983082
