countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
24,14,47,0,0,4,0,83,0,13,330,183,995,19,14,124,3,172,1681,2593628.000000,24,14,47,0,0,4,0,83,0,13,330,185,992,19,14,128,3,172,1684,2593620.000000,600.000000
24,14,47,0,0,4,0,83,0,13,330,181,995,19,14,124,3,172,1679,2593626.000000,24,14,47,0,0,4,0,83,0,13,330,185,992,19,14,128,3,172,1684,2593620.000000,591.044925
24,14,47,0,0,4,0,83,0,13,336,184,1009,19,14,128,3,172,1706,2593819.000000,24,14,47,0,0,4,0,83,0,13,330,185,992,19,14,128,3,172,1684,2593620.000000,588.089700
22,14,47,0,0,4,0,83,0,13,318,182,989,19,14,131,3,170,1669,2563542.000000,22,14,47,0,0,4,0,83,0,13,318,182,989,19,14,131,3,170,1669,2563542.000000,585.149252
23,17,47,0,0,4,0,83,0,10,324,181,995,19,14,131,3,174,1677,2623616.000000,22,14,47,0,0,4,0,83,0,13,318,182,989,19,14,131,3,170,1669,2563542.000000,582.223506
22,14,47,0,0,5,0,83,0,14,318,180,965,19,14,132,3,171,1645,2578310.000000,22,14,47,0,0,4,0,83,0,13,318,182,989,19,14,131,3,170,1669,2563542.000000,582.223506
22,14,47,0,0,4,0,83,0,13,306,182,974,19,14,131,3,170,1642,2563332.000000,22,14,47,0,0,4,0,83,0,13,306,182,974,19,14,131,3,170,1642,2563332.000000,582.223506
22,10,43,0,0,4,0,81,0,11,310,181,978,19,14,131,3,160,1647,2413381.000000,22,10,43,0,0,4,0,81,0,11,310,181,978,19,14,131,3,160,1647,2413381.000000,579.312388
22,10,43,0,0,4,0,80,0,11,310,181,981,19,14,129,3,159,1648,2398401.000000,22,10,43,0,0,4,0,80,0,11,310,181,981,19,14,129,3,159,1648,2398401.000000,570.666078
20,7,40,0,0,4,0,80,0,11,310,181,994,19,14,129,3,151,1661,2278531.000000,20,7,40,0,0,4,0,80,0,11,310,181,994,19,14,129,3,151,1661,2278531.000000,564.973684
20,7,38,0,0,4,0,80,0,11,325,184,1102,19,14,122,3,149,1780,2249654.000000,20,7,38,0,0,4,0,80,0,11,325,184,1102,19,14,122,3,149,1780,2249654.000000,562.148816
21,7,38,0,0,4,0,80,0,11,325,183,1083,19,14,125,3,150,1763,2264478.000000,20,7,38,0,0,4,0,80,0,11,325,184,1102,19,14,122,3,149,1780,2249654.000000,559.338072
21,5,38,0,0,4,0,80,0,11,327,184,1085,19,14,125,3,148,1768,2234509.000000,21,5,38,0,0,4,0,80,0,11,327,184,1085,19,14,125,3,148,1768,2234509.000000,553.758674
21,5,38,0,0,4,0,80,0,11,327,181,1070,19,14,125,3,148,1750,2234356.000000,21,5,38,0,0,4,0,80,0,11,327,181,1070,19,14,125,3,148,1750,2234356.000000,548.234932
21,5,38,0,0,4,0,80,0,11,323,181,1066,19,14,125,3,148,1742,2234296.000000,21,5,38,0,0,4,0,80,0,11,323,181,1066,19,14,125,3,148,1742,2234296.000000,542.766288
21,5,38,0,0,4,0,80,0,10,323,175,1006,19,14,132,3,148,1682,2233720.000000,21,5,38,0,0,4,0,80,0,10,323,175,1006,19,14,132,3,148,1682,2233720.000000,542.766288
21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,531.992106
22,5,38,0,0,5,0,80,0,8,319,174,1002,19,14,129,3,150,1668,2263634.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,531.992106
22,5,38,0,0,5,0,80,0,7,319,174,1015,19,14,131,3,150,1682,2263769.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,529.332146
22,5,38,0,0,5,0,80,0,7,322,175,1024,19,14,131,3,150,1695,2263875.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,526.685485
22,5,38,0,0,5,0,80,0,7,316,177,1039,18,14,133,3,150,1707,2263977.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,518.824638
22,5,38,0,0,5,0,80,0,7,316,177,1036,18,14,133,3,150,1704,2263947.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,516.230515
22,5,38,0,0,5,0,80,0,7,301,176,1015,18,14,140,3,150,1674,2263696.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,513.649363
22,5,38,0,0,5,0,80,0,7,298,175,1009,18,14,145,3,150,1669,2263645.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,511.081116
22,5,38,0,0,5,1,80,0,7,296,172,990,19,14,147,3,151,1648,2278482.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,508.525710
22,8,38,0,0,5,1,80,0,7,296,171,982,19,14,147,3,154,1639,2323401.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,505.983082
21,8,38,0,0,4,1,80,0,7,269,170,904,18,14,150,3,152,1535,2292470.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,503.453166
21,8,38,0,0,4,1,80,0,7,266,169,898,18,14,150,3,152,1525,2292394.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,500.935900
22,8,38,0,0,4,2,80,0,8,287,176,949,19,14,156,2,154,1611,2322931.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,500.935900
22,8,38,0,0,4,2,80,0,8,287,178,949,19,14,156,2,154,1613,2322933.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,498.431221
22,8,38,0,0,4,2,80,0,8,286,177,947,19,14,156,2,154,1609,2322907.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,495.939065
22,8,38,0,0,4,2,80,0,8,275,174,947,19,14,156,2,154,1595,2322849.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,495.939065
22,8,38,0,0,4,2,80,0,8,275,177,958,18,14,158,2,154,1610,2322942.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,493.459369
22,8,38,0,0,4,2,80,0,8,272,177,967,18,14,158,2,154,1616,2323017.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,486.094427
22,8,38,0,0,4,2,80,0,8,267,176,959,18,14,160,2,154,1604,2322921.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,486.094427
22,8,38,0,0,4,1,80,0,8,267,176,959,18,14,160,2,153,1604,2307921.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,483.663955
22,8,38,0,0,4,2,82,0,8,271,177,955,18,14,160,2,156,1605,2352902.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,483.663955
21,8,38,0,0,4,2,80,0,10,273,176,970,18,14,163,2,153,1626,2308086.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,483.663955
22,8,38,0,0,4,2,80,0,8,270,176,959,18,14,160,2,154,1607,2322936.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,483.663955
22,8,38,0,0,4,2,80,0,8,270,178,965,18,14,160,2,154,1615,2322998.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,476.445210
22,8,38,0,0,4,2,80,0,8,267,178,953,18,14,160,2,154,1600,2322863.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,474.062984
20,8,37,0,0,4,2,79,0,8,264,177,947,18,14,162,2,150,1592,2262797.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,469.334205
20,8,37,0,0,4,1,79,0,8,264,177,947,18,14,162,2,149,1592,2247797.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,466.987534
22,8,38,0,0,3,1,80,0,10,270,180,951,18,14,160,2,152,1605,2292870.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,462.329334
20,8,37,0,0,4,1,79,0,8,276,177,962,18,14,162,2,149,1619,2248007.000000,21,5,37,0,0,4,0,80,0,10,330,174,985,19,14,132,3,147,1667,2218544.000000,462.329334
21,8,37,0,0,4,1,76,0,8,272,173,962,18,14,162,2,147,1611,2217983.000000,21,8,37,0,0,4,1,76,0,8,272,173,962,18,14,162,2,147,1611,2217983.000000,460.017687
21,8,37,0,0,4,1,76,0,8,278,172,956,18,14,160,2,147,1608,2217942.000000,21,8,37,0,0,4,1,76,0,8,278,172,956,18,14,160,2,147,1608,2217942.000000,450.886106
20,8,37,0,0,5,1,76,0,8,282,173,958,18,14,161,2,147,1616,2217988.000000,21,8,37,0,0,4,1,76,0,8,278,172,956,18,14,160,2,147,1608,2217942.000000,448.631676
20,8,37,0,0,5,1,76,0,8,282,174,943,18,14,161,2,147,1602,2217839.000000,20,8,37,0,0,5,1,76,0,8,282,174,943,18,14,161,2,147,1602,2217839.000000,441.935792
20,8,37,0,0,5,1,76,0,8,289,174,964,18,14,154,2,147,1623,2218049.000000,20,8,37,0,0,5,1,76,0,8,282,174,943,18,14,161,2,147,1602,2217839.000000,437.527482
20,5,37,0,0,5,1,76,0,8,295,174,973,18,14,154,2,144,1638,2173169.000000,20,5,37,0,0,5,1,76,0,8,295,174,973,18,14,154,2,144,1638,2173169.000000,435.339845
20,5,37,0,0,5,1,76,0,8,301,174,954,18,14,155,2,144,1626,2173014.000000,20,5,37,0,0,5,1,76,0,8,301,174,954,18,14,155,2,144,1626,2173014.000000,424.564641
20,5,37,0,0,5,1,76,0,8,301,174,954,17,14,155,2,144,1625,2172984.000000,20,5,37,0,0,5,1,76,0,8,301,174,954,17,14,155,2,144,1625,2172984.000000,422.441818
20,5,37,0,0,5,1,76,0,8,301,175,957,18,14,155,2,144,1630,2173045.000000,20,5,37,0,0,5,1,76,0,8,301,174,954,17,14,155,2,144,1625,2172984.000000,422.441818
17,5,37,0,0,5,1,76,0,8,297,174,946,18,14,152,2,141,1611,2127899.000000,17,5,37,0,0,5,1,76,0,8,297,174,946,18,14,152,2,141,1611,2127899.000000,422.441818
17,5,37,0,0,5,1,76,0,8,297,175,952,18,14,158,2,141,1624,2127990.000000,17,5,37,0,0,5,1,76,0,8,297,174,946,18,14,152,2,141,1611,2127899.000000,420.329609
17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,420.329609
17,2,37,0,0,5,1,82,0,7,300,172,941,18,14,152,2,144,1606,2172857.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,418.227961
17,2,37,0,0,5,1,82,0,7,288,171,941,18,14,151,2,144,1592,2172791.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,414.056137
17,2,37,0,0,5,1,82,0,7,288,171,941,17,14,151,2,144,1591,2172761.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,407.876297
16,2,37,0,0,5,1,82,0,7,300,171,959,17,14,151,2,143,1621,2158001.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,403.807731
16,2,37,0,0,5,1,82,0,7,297,169,968,17,14,151,2,143,1625,2158074.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,399.779749
19,2,38,0,0,5,1,78,0,7,294,169,975,17,14,151,2,143,1629,2158129.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,397.780850
19,2,38,0,0,5,1,78,0,7,300,168,975,17,14,151,2,143,1634,2158158.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,391.843921
19,2,38,0,0,5,1,78,0,7,300,170,975,17,14,151,2,143,1636,2158160.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,387.935278
19,5,38,0,0,5,1,82,0,7,300,169,960,17,14,151,2,150,1620,2263009.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,385.995602
19,5,38,0,0,5,1,82,0,7,300,169,960,18,14,151,2,150,1621,2263039.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,382.145296
19,5,38,0,0,5,1,82,0,7,303,170,956,17,14,151,2,150,1620,2262985.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,382.145296
19,5,41,0,0,5,1,82,0,7,303,169,952,17,14,151,2,153,1615,2307944.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,378.333396
19,5,41,0,0,5,1,82,0,7,306,169,952,17,14,151,2,153,1618,2307959.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,376.441729
19,5,41,0,0,5,1,82,0,7,306,171,957,17,14,151,2,153,1625,2308011.000000,17,5,37,0,0,5,1,76,0,8,297,173,946,18,14,152,2,141,1610,2127898.000000,370.823289
