countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,600.000000
19,0,39,0,0,1,0,0,0,21,854,120,3135,9,14,70,27,59,4250,2392964.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,600.000000
19,0,39,0,0,1,1,0,0,16,795,117,2987,9,14,83,26,60,4047,2431684.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,600.000000
19,0,39,0,0,1,1,0,0,16,795,117,2987,9,14,81,26,60,4045,2431654.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,600.000000
19,0,39,0,0,2,1,0,0,18,804,118,3032,9,14,79,26,61,4100,2471909.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,597.000000
19,0,39,0,0,2,1,3,0,18,803,115,3025,9,14,79,26,64,4089,2591854.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,39,0,0,2,1,0,0,15,804,118,3032,9,14,79,26,61,4097,2471894.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
20,4,39,0,0,2,1,0,0,18,820,124,3132,9,14,79,26,66,4222,2672519.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,39,0,0,3,2,0,0,18,804,118,3032,10,14,84,25,63,4105,2551634.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,39,0,0,3,2,0,0,18,804,118,3032,10,14,85,25,63,4106,2551649.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,39,0,0,3,2,0,0,18,804,118,3032,10,14,81,25,63,4102,2551589.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,39,0,0,1,2,0,0,18,783,115,2858,9,14,82,26,61,3905,2470964.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
19,0,32,0,0,2,1,0,0,18,780,118,2966,9,14,86,26,54,4017,2191564.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,594.015000
22,0,33,0,0,2,1,3,0,18,780,117,2918,9,14,86,26,61,3968,2471319.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
19,3,32,0,0,2,1,0,0,18,780,118,2966,9,14,86,26,57,4017,2311564.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
19,0,35,0,0,2,1,9,0,15,744,115,2858,9,14,86,26,66,3867,2670814.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
20,0,33,0,0,3,1,0,0,18,800,118,2966,10,14,84,26,57,4036,2311684.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
19,0,32,0,0,3,1,0,0,23,839,121,3114,9,14,80,26,55,4226,2232549.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
19,0,32,0,0,3,2,0,0,18,780,118,2966,10,14,91,25,56,4022,2271289.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
17,0,32,0,0,3,1,0,0,18,773,118,2966,10,14,88,26,53,4013,2151609.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,591.044925
18,0,33,0,0,4,1,0,0,18,793,118,2966,11,14,86,26,56,4032,2271729.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,588.089700
17,0,32,0,0,4,2,0,0,18,773,118,2966,11,14,95,25,55,4020,2231364.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,588.089700
17,0,32,0,0,4,2,0,0,18,773,118,2966,11,14,92,25,55,4017,2231319.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,588.089700
17,0,33,0,0,4,1,0,0,18,806,118,3039,11,14,87,26,55,4119,2232174.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,588.089700
17,0,32,0,0,4,2,0,0,18,773,118,2966,11,14,95,25,55,4020,2231364.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,588.089700
17,0,32,0,0,4,2,0,0,18,773,118,2966,11,14,98,24,55,4022,2231009.000000,19,0,32,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,51,4037,2071914.000000,585.149252
