countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
248,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,539,34923,10857834.000000,248,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,539,34923,10857834.000000,600.000000
247,0,291,0,0,0,1,0,0,141,4073,1090,29145,47,112,317,0,539,34925,10857840.000000,248,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,539,34923,10857834.000000,597.000000
240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,594.015000
247,0,293,0,0,0,1,6,0,138,4065,1088,29101,47,112,317,0,547,34868,11017699.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,594.015000
244,0,291,0,0,1,1,0,0,141,4076,1090,29145,48,112,321,0,537,34933,10817950.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,594.015000
243,0,288,0,0,1,1,0,0,142,4076,1090,29145,48,112,321,0,533,34934,10737955.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,591.044925
243,0,288,0,0,1,2,0,0,142,4076,1090,29145,50,112,321,0,534,34936,10758035.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,588.089700
240,4,287,0,0,1,1,0,0,142,4076,1090,29145,48,112,321,0,533,34934,10737955.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,588.089700
239,0,289,0,0,1,1,3,0,142,4076,1090,29125,48,112,321,0,533,34914,10737935.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,588.089700
239,0,289,0,0,1,2,3,0,142,4076,1090,29125,50,112,321,0,534,34916,10758015.000000,240,0,290,0,0,0,1,0,0,136,4073,1090,29145,47,112,317,0,531,34920,10697815.000000,585.149252
