countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,597.000000
19,0,41,0,0,1,0,6,0,14,807,117,3025,8,14,72,27,67,4084,2712109.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,591.044925
19,0,41,0,0,1,0,6,0,14,807,116,2952,8,14,73,27,67,4011,2711754.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,582.223506
19,0,41,0,0,2,1,6,0,14,807,116,2952,9,14,80,26,69,4018,2791509.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,579.312388
19,0,43,0,0,2,2,9,0,15,718,114,2582,9,14,86,26,75,3564,3029299.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,573.533747
19,0,43,0,0,2,2,9,0,15,718,114,2582,9,14,91,25,75,3568,3028974.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,570.666078
19,0,43,0,0,2,2,9,0,15,750,120,2670,9,14,91,25,75,3694,3029604.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,567.812748
17,0,42,0,0,2,2,9,0,15,573,112,2010,9,14,99,25,72,2857,2905499.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,567.812748
19,0,43,0,0,3,3,9,0,15,718,114,2582,10,14,95,24,77,3572,3108684.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,567.812748
19,0,43,0,0,3,3,9,0,15,718,114,2582,10,14,93,24,77,3570,3108654.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,562.148816
19,0,42,0,0,3,3,9,0,13,718,114,2582,10,14,93,24,76,3568,3068644.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,559.338072
19,0,42,0,0,4,2,9,0,14,751,115,2728,11,14,91,24,76,3748,3069569.000000,19,0,39,0,0,0,0,0,0,13,795,117,2987,8,14,76,27,58,4037,2351914.000000,550.989881
