countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
251,0,290,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,541,34923,10897834.000000,250,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,541,34923,10897834.000000,600.000000
250,0,291,0,0,1,0,0,0,140,4075,1090,29145,47,112,325,0,542,34934,10917935.000000,250,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,541,34923,10897834.000000,600.000000
251,0,289,0,0,1,1,0,0,138,4079,1092,29145,47,112,324,0,542,34937,10917957.000000,250,0,291,0,0,0,0,0,0,140,4075,1089,29145,47,112,315,0,541,34923,10897834.000000,600.000000
248,0,289,0,0,1,1,0,0,138,4079,1094,29145,47,112,330,0,539,34945,10858019.000000,248,0,289,0,0,1,1,0,0,138,4079,1094,29145,47,112,330,0,539,34945,10858019.000000,597.000000
248,0,287,0,0,2,2,0,0,138,4076,1094,29145,47,112,338,0,539,34950,10858069.000000,248,0,289,0,0,1,1,0,0,138,4079,1094,29145,47,112,330,0,539,34945,10858019.000000,594.015000
244,0,287,0,0,2,2,3,0,138,4076,1094,29125,47,112,338,0,538,34930,10838049.000000,244,0,287,0,0,2,2,3,0,138,4076,1094,29125,47,112,338,0,538,34930,10838049.000000,591.044925
244,0,284,0,0,2,3,3,0,138,4100,1093,29125,47,112,335,0,536,34950,10798258.000000,244,0,284,0,0,2,3,3,0,138,4100,1093,29125,47,112,335,0,536,34950,10798258.000000,585.149252
243,0,283,0,0,2,3,3,0,139,4100,1093,29125,47,112,335,0,534,34951,10758263.000000,243,0,283,0,0,2,3,3,0,139,4100,1093,29125,47,112,335,0,534,34951,10758263.000000,570.666078
244,0,284,0,0,3,3,3,0,140,4100,1094,29125,47,112,343,0,537,34961,10818349.000000,243,0,283,0,0,2,3,3,0,139,4100,1093,29125,47,112,335,0,534,34951,10758263.000000,570.666078
244,0,284,0,0,3,4,3,0,140,4100,1094,29125,47,112,343,0,538,34961,10838349.000000,243,0,283,0,0,2,3,3,0,139,4100,1093,29125,47,112,335,0,534,34951,10758263.000000,567.812748
