countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
61,0,107,0,0,0,0,0,0,30,852,342,6960,12,21,447,45,168,8709,4294917.000000,61,0,107,0,0,0,0,0,0,30,852,342,6960,12,21,447,45,168,8709,4294917.000000,600.000000
60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,600.000000
61,0,107,0,0,1,0,0,0,32,854,342,6960,12,21,441,45,169,8707,4319887.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,600.000000
63,0,108,0,0,1,0,3,0,32,848,341,6930,12,21,441,45,175,8670,4469526.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
61,0,107,0,0,1,0,0,0,28,854,342,6960,12,21,441,45,169,8703,4319867.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
61,0,107,0,0,1,0,6,0,32,850,338,6940,12,21,441,45,175,8679,4469643.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
60,5,106,0,0,1,0,0,0,32,854,342,6960,12,21,441,45,172,8707,4394887.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
61,0,107,0,0,2,1,0,0,32,854,342,6960,13,21,446,44,171,8712,4369727.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
63,0,111,0,0,1,0,9,0,30,854,341,6832,13,21,450,45,184,8586,4693726.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
61,0,107,0,0,2,1,0,0,32,854,342,6960,13,21,447,44,171,8713,4369737.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,597.000000
62,0,109,0,0,2,1,9,0,32,846,340,6808,13,21,447,44,183,8551,4668135.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
61,0,107,0,0,2,2,0,0,32,854,342,6960,14,21,458,43,172,8724,4394637.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
55,0,107,0,0,3,1,0,0,31,886,343,6960,13,21,456,44,166,8754,4245143.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
63,0,108,0,0,2,1,3,0,32,850,340,6936,14,21,451,44,177,8688,4519535.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
61,0,107,0,0,3,2,0,0,32,854,342,6960,14,21,449,43,173,8715,4419547.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
61,0,107,0,0,3,2,0,0,32,854,342,6960,14,21,455,43,173,8721,4419607.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
61,0,106,0,0,3,1,0,0,32,851,341,6960,13,21,442,44,171,8704,4369656.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,594.015000
61,0,105,0,0,3,1,0,0,32,851,341,6960,13,21,442,44,170,8704,4344656.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
61,0,106,0,0,3,1,6,0,32,849,337,6932,13,21,442,44,177,8670,4519352.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
61,0,106,0,0,4,2,0,0,32,851,341,6960,14,21,447,43,173,8709,4419496.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
61,0,106,0,0,4,2,0,0,32,851,341,6960,14,21,450,43,173,8712,4419526.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
61,0,106,0,0,4,2,0,0,32,851,341,6960,14,21,453,43,173,8715,4419556.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
59,0,106,0,0,3,1,0,0,32,857,342,6960,13,21,448,44,169,8717,4319777.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
61,0,106,0,0,4,2,0,0,32,851,341,6960,14,21,445,43,173,8707,4419476.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
60,0,106,0,0,3,2,0,0,32,872,342,6960,13,21,445,44,171,8729,4369897.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,591.044925
60,0,106,0,0,4,3,0,0,32,872,342,6960,14,21,446,43,173,8730,4419697.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,588.089700
60,0,106,0,0,3,2,0,0,34,874,342,6960,14,21,434,44,171,8723,4369857.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,588.089700
60,0,106,0,0,4,3,0,0,32,872,342,6960,14,21,457,43,173,8741,4419807.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,588.089700
60,0,106,0,0,3,3,0,0,32,872,342,6960,14,21,456,43,172,8740,4394797.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,588.089700
60,0,106,0,0,3,3,0,0,32,872,342,6960,14,21,451,43,172,8735,4394747.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,588.089700
65,0,108,0,0,3,3,9,0,32,864,340,6808,14,21,451,43,188,8573,4793145.000000,60,0,106,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,166,8711,4244927.000000,585.149252
