countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,600.000000
9,0,41,0,0,0,0,12,0,7,462,102,2213,8,14,75,12,62,2893,2202217.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
8,0,41,0,0,1,1,3,0,7,462,105,2281,9,14,78,11,54,2967,1922610.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
8,0,41,0,0,1,1,3,0,7,462,105,2281,9,14,75,11,54,2964,1922580.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
8,0,41,0,0,1,1,3,0,7,462,105,2281,9,14,79,12,54,2969,1922970.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
8,0,41,0,0,1,1,3,0,7,462,105,2281,9,14,77,11,54,2966,1922600.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
8,0,41,0,0,1,0,3,0,7,477,105,2231,9,14,76,12,53,2931,1887590.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,597.000000
9,0,40,0,0,1,0,3,0,7,472,104,2216,9,14,76,12,53,2910,1887389.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,594.015000
12,0,40,0,0,1,0,0,0,7,481,106,2263,9,14,76,12,53,2968,1887951.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,594.015000
8,0,41,0,0,1,1,3,0,7,477,105,2231,10,14,81,11,54,2936,1922320.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,594.015000
8,0,40,0,0,1,1,3,0,7,477,105,2231,10,14,81,11,53,2936,1887320.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,591.044925
8,0,41,0,0,1,1,3,0,7,501,106,2429,10,14,77,11,54,3155,1924501.000000,8,0,41,0,0,0,0,3,0,7,462,105,2281,8,14,75,12,52,2964,1852900.000000,591.044925
8,0,38,0,0,1,1,3,0,10,481,104,2231,10,14,85,11,51,2946,1817414.000000,8,0,38,0,0,1,1,3,0,10,481,104,2231,10,14,85,11,51,2946,1817414.000000,591.044925
8,0,38,0,0,1,1,3,0,15,496,110,2386,10,14,85,11,51,3127,1819145.000000,8,0,38,0,0,1,1,3,0,10,481,104,2231,10,14,85,11,51,2946,1817414.000000,588.089700
8,0,38,0,0,2,1,3,0,10,505,105,2429,10,14,81,11,52,3165,1854595.000000,8,0,38,0,0,1,1,3,0,10,481,104,2231,10,14,85,11,51,2946,1817414.000000,588.089700
8,0,38,0,0,2,1,3,0,10,466,104,2281,9,14,84,11,52,2979,1852724.000000,8,0,38,0,0,1,1,3,0,10,481,104,2231,10,14,85,11,51,2946,1817414.000000,588.089700
6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,588.089700
8,0,38,0,0,2,2,3,0,10,481,105,2231,11,14,84,11,53,2947,1887435.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,588.089700
8,0,38,0,0,2,2,3,0,10,481,104,2231,11,14,88,10,53,2949,1887124.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,588.089700
8,0,38,0,0,2,1,3,0,10,466,104,2281,9,14,84,11,52,2979,1852724.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,588.089700
8,0,37,0,0,2,1,3,0,10,466,104,2281,9,14,84,11,51,2979,1817724.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,585.149252
8,0,38,0,0,3,2,3,0,10,466,104,2281,10,14,91,10,54,2986,1922474.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,585.149252
8,0,38,0,0,3,2,3,0,10,466,104,2281,10,14,86,10,54,2981,1922424.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,585.149252
8,0,38,0,0,3,2,3,0,10,466,104,2281,10,14,88,10,54,2983,1922444.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,585.149252
8,0,38,0,0,2,1,3,0,10,470,104,2281,10,14,83,11,52,2983,1852784.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,585.149252
8,0,38,0,0,2,2,3,0,10,470,104,2281,12,14,83,11,53,2985,1887844.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,582.223506
10,0,38,0,0,2,1,3,0,10,470,104,2281,10,14,83,11,54,2983,1922784.000000,6,0,38,0,0,2,2,3,0,10,475,103,2111,11,14,87,11,51,2822,1816203.000000,582.223506
4,0,38,0,0,2,1,3,0,10,470,104,2281,10,14,83,11,48,2983,1712784.000000,4,0,38,0,0,2,1,3,0,10,470,104,2281,10,14,83,11,48,2983,1712784.000000,582.223506
8,0,37,0,0,2,1,0,0,10,470,105,2313,10,14,82,11,48,3015,1713095.000000,4,0,38,0,0,2,1,3,0,10,470,104,2281,10,14,83,11,48,2983,1712784.000000,582.223506
