countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
130,0,149,0,0,0,0,0,0,83,5020,648,14323,23,42,597,53,279,20789,8561540.000000,130,0,149,0,0,0,0,0,0,83,5020,648,14323,23,42,597,53,279,20789,8561540.000000,597.000000
122,0,149,0,0,0,0,0,0,84,5020,648,14323,23,42,597,53,271,20790,8321545.000000,122,0,149,0,0,0,0,0,0,84,5020,648,14323,23,42,597,53,271,20790,8321545.000000,591.044925
119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,585.149252
119,0,149,0,0,1,1,0,0,81,5024,647,14323,24,42,600,53,270,20794,8291580.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,579.312388
119,0,149,0,0,1,1,0,0,76,5024,647,14323,24,42,600,53,270,20789,8291555.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,576.415826
119,0,149,0,0,1,1,0,0,77,5024,647,14323,24,42,600,53,270,20790,8291560.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,567.812748
119,0,149,0,0,2,2,0,0,76,5024,647,14323,25,42,607,52,272,20796,8351310.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,567.812748
119,0,149,0,0,2,2,0,0,73,5024,647,14323,25,42,607,52,272,20793,8351295.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,564.973684
117,0,149,0,0,2,2,0,0,73,5024,647,14323,25,42,607,52,270,20793,8291295.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,562.148816
119,0,149,0,0,3,3,0,0,73,5024,647,14323,26,42,620,51,274,20806,8411080.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,562.148816
119,0,149,0,0,4,3,0,0,73,5128,649,14595,27,42,614,51,275,21179,8444320.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,559.338072
119,0,149,0,0,4,3,0,0,75,5024,647,14323,27,42,617,51,275,20806,8441095.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,559.338072
115,0,148,0,0,4,3,0,0,75,5024,647,14323,27,42,617,51,270,20806,8291095.000000,119,0,149,0,0,0,0,0,0,81,5020,648,14323,23,42,597,53,268,20787,8231530.000000,556.541381
114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,553.758674
114,0,144,0,0,5,3,0,0,74,5000,648,14254,28,42,622,51,266,20719,8170330.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,550.989881
115,0,144,0,0,4,3,0,0,74,5002,648,14254,29,42,625,51,266,20725,8170375.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,548.234932
114,0,144,0,0,6,4,0,0,74,5000,648,14254,29,42,627,50,268,20724,8230075.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,548.234932
112,0,144,0,0,6,4,0,0,74,5000,648,14254,29,42,627,50,266,20724,8170075.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,542.766288
114,0,144,0,0,6,5,0,0,74,5000,648,14254,30,42,635,49,269,20732,8259835.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,542.766288
114,0,144,0,0,5,4,0,0,74,5000,648,14254,29,42,629,50,267,20726,8200085.000000,114,0,144,0,0,4,3,0,0,74,5024,647,14323,27,42,617,51,265,20805,8141090.000000,542.766288
103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,537.352194
111,0,144,0,0,5,4,0,0,74,5000,648,14254,29,42,629,50,264,20726,8110085.000000,103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,537.352194
111,0,143,0,0,5,4,0,0,74,5000,648,14254,29,42,629,50,263,20726,8080085.000000,103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,534.665433
110,0,139,0,0,5,4,3,0,72,4982,646,14200,29,42,629,50,261,20650,8019435.000000,103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,529.332146
111,0,143,0,0,6,5,0,0,74,5000,648,14254,29,42,630,50,265,20727,8140090.000000,103,0,142,0,0,5,4,0,0,71,5000,648,14254,29,42,629,50,254,20723,7810070.000000,529.332146
