countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
11,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,51,3001,1818261.000000,11,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,51,3001,1818261.000000,594.015000
11,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,49,3009,1748355.000000,11,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,49,3009,1748355.000000,564.973684
8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,556.541381
8,0,37,0,0,1,0,3,0,10,466,103,2299,9,14,80,12,49,2993,1748213.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,553.758674
8,0,37,0,0,2,1,3,0,10,466,103,2299,10,14,84,11,51,2997,1817933.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,542.766288
8,0,37,0,0,2,1,3,0,10,478,104,2299,10,14,85,11,51,3011,1818064.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,540.052457
9,0,36,0,0,1,1,3,0,10,468,103,2299,11,14,84,11,50,3000,1782983.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,516.230515
9,0,40,0,0,1,1,15,0,10,440,102,2110,11,14,84,11,66,2782,2340812.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,511.081116
12,0,37,0,0,2,1,3,0,10,437,102,2152,10,14,90,11,55,2826,1956232.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,511.081116
11,0,36,0,0,2,1,3,0,10,433,101,2152,10,14,92,11,53,2823,1886211.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,503.453166
11,0,36,0,0,2,1,3,0,9,433,101,2152,10,14,92,11,53,2822,1886206.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,490.992073
11,0,36,0,0,2,1,3,0,9,433,101,2152,10,14,97,10,53,2826,1885906.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,483.663955
11,0,36,0,0,3,2,3,0,9,433,101,2152,11,14,100,9,55,2829,1955616.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,478.839407
11,0,34,0,0,4,3,3,0,6,447,100,2152,12,14,105,9,55,2845,1955820.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,476.445210
12,0,34,0,0,4,3,3,0,6,507,106,2380,12,14,105,9,56,3139,1993706.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,469.334205
12,0,34,0,0,4,3,3,0,6,447,100,2152,12,14,104,9,56,2844,1990810.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,469.334205
11,0,31,0,0,4,3,3,0,6,447,100,2152,12,14,104,9,52,2844,1850810.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,462.329334
11,0,31,0,0,4,3,3,0,6,447,100,2152,12,14,107,8,52,2846,1850490.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,460.017687
11,0,31,0,0,4,3,3,0,6,447,100,2152,11,14,107,8,52,2845,1850460.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,455.429010
18,0,31,0,0,4,3,3,0,5,447,100,2152,12,14,107,8,59,2845,2095485.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,455.429010
11,0,31,0,0,3,4,3,0,6,438,99,2085,13,14,108,8,52,2771,1849769.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,455.429010
11,0,30,0,0,3,4,3,0,6,416,99,2031,12,14,110,8,51,2696,1813999.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,450.886106
11,0,27,0,0,3,4,3,0,5,388,97,1915,12,14,116,8,48,2555,1707612.000000,8,0,37,0,0,1,0,0,0,10,466,105,2313,9,14,80,12,46,3009,1643355.000000,448.631676
