countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
71,0,110,0,0,1,0,0,0,57,1146,560,7416,19,42,177,1,182,9418,8244267.000000,71,0,110,0,0,1,0,0,0,57,1146,560,7416,19,42,177,1,182,9418,8244267.000000,600.000000
71,0,110,0,0,1,1,0,0,57,1146,560,7416,20,42,177,1,183,9419,8289287.000000,71,0,110,0,0,1,0,0,0,57,1146,560,7416,19,42,177,1,182,9418,8244267.000000,594.015000
71,0,110,0,0,2,0,0,0,57,1148,562,7416,19,42,182,1,183,9427,8289347.000000,71,0,110,0,0,1,0,0,0,57,1146,560,7416,19,42,177,1,182,9418,8244267.000000,594.015000
70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,588.089700
71,0,109,0,0,2,1,0,0,55,1120,559,7313,20,42,185,1,183,9295,8288577.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,585.149252
71,0,109,0,0,2,2,0,0,55,1120,559,7313,20,42,185,1,184,9295,8333577.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,582.223506
70,0,108,0,0,3,2,0,0,54,1120,558,7313,21,42,192,1,183,9301,8288657.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,579.312388
69,0,108,0,0,4,2,0,0,56,1114,556,7313,21,42,197,1,183,9300,8288647.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,570.666078
69,0,108,0,0,4,2,0,0,56,1114,556,7313,21,42,196,1,183,9299,8288637.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,562.148816
68,0,108,0,0,4,2,3,0,51,1109,555,7283,21,42,196,1,185,9258,8378407.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,559.338072
68,0,110,0,0,4,2,3,0,49,1109,555,7283,21,42,196,1,187,9256,8468397.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,553.758674
67,0,114,0,0,4,2,15,0,49,1088,551,7115,21,42,196,1,202,9063,9142327.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,537.352194
66,0,116,0,0,4,2,21,0,49,1083,549,7060,21,42,198,1,209,9003,9457012.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,534.665433
64,0,116,0,0,4,2,21,0,49,1079,548,7060,21,42,196,1,207,8996,9366947.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,531.992106
59,0,111,0,0,4,2,21,0,49,1079,551,7036,22,42,201,1,197,8981,8916912.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,529.332146
59,0,110,0,0,4,2,21,0,49,1079,551,7036,22,42,201,1,196,8981,8871912.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,524.052058
59,0,110,0,0,4,2,21,0,49,1069,551,7036,22,42,199,1,196,8969,8871792.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,521.431797
59,0,111,0,0,5,3,21,0,49,1065,552,7036,22,42,200,1,199,8967,9006767.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,516.230515
59,0,110,0,0,5,3,21,0,49,1062,551,7036,22,42,199,1,198,8962,8961722.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,508.525710
61,0,108,0,0,5,3,21,0,49,1050,551,7036,23,42,205,1,198,8957,8961682.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,505.983082
61,0,106,0,0,6,3,21,0,49,1062,551,7036,23,42,207,1,197,8971,8916822.000000,70,0,109,0,0,2,0,0,0,56,1120,560,7313,20,42,184,1,181,9296,8198577.000000,500.935900
