countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
61,0,111,0,0,0,0,12,0,32,838,340,6764,12,21,447,45,184,8499,4692825.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,600.000000
61,0,107,0,0,1,1,0,0,32,852,342,6960,13,21,458,44,170,8722,4344827.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,600.000000
61,0,107,0,0,2,2,0,0,32,852,342,6960,14,21,462,43,172,8726,4394657.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,588.089700
61,0,107,0,0,2,2,0,0,32,852,342,6960,14,21,471,42,172,8734,4394497.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,582.223506
59,0,110,0,0,2,2,12,0,32,836,337,6872,14,21,471,42,185,8625,4718452.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,573.533747
61,0,107,0,0,2,2,0,0,32,852,342,6960,14,21,480,41,172,8742,4394337.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,573.533747
61,0,108,0,0,3,2,3,0,32,842,341,6925,15,21,481,41,177,8698,4518936.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,570.666078
61,0,107,0,0,3,2,3,0,32,830,340,6925,15,21,482,41,176,8686,4493825.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,556.541381
61,0,107,0,0,4,3,3,0,32,830,340,6925,16,21,496,40,178,8700,4543755.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,550.989881
61,0,106,0,0,4,3,3,0,32,814,340,6925,16,21,491,40,177,8679,4518545.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,545.493757
61,0,105,0,0,4,3,3,0,32,854,340,6925,16,21,498,40,176,8726,4494015.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,531.992106
61,0,104,0,0,3,3,3,0,32,857,339,6925,16,21,490,40,174,8720,4443964.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,518.824638
60,0,103,0,0,4,3,6,0,32,854,338,6907,16,21,503,40,176,8711,4493883.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,503.453166
57,0,102,0,0,4,3,6,0,32,872,338,6907,17,21,507,40,172,8734,4394143.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,500.935900
55,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,514,40,170,8734,4344152.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,481.245635
47,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,514,40,162,8734,4144152.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,514,40,162,8734,4144152.000000,469.334205
47,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,520,39,162,8739,4143962.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,520,39,162,8739,4143962.000000,450.886106
47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,520,39,162,8741,4144042.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,17,21,520,39,162,8739,4143962.000000,446.388517
47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,416.136821
47,0,104,0,0,4,3,6,0,34,866,337,6907,19,21,531,38,164,8753,4193912.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,391.843921
47,0,104,0,0,4,3,6,0,33,866,337,6907,19,21,531,38,164,8752,4193907.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,387.935278
47,0,104,0,0,4,3,6,0,34,866,337,6907,19,21,542,37,164,8763,4193772.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,387.935278
45,0,104,0,0,5,3,6,0,34,872,338,6907,19,21,535,37,163,8763,4168763.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,367.124327
45,0,104,0,0,5,3,6,0,34,872,338,6907,19,21,546,36,163,8773,4168623.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,356.247354
45,0,104,0,0,5,3,6,0,34,881,343,6964,19,21,546,36,163,8844,4169288.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,350.930318
45,0,104,0,0,5,3,6,0,34,872,338,6907,19,21,555,35,163,8781,4168463.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,350.930318
45,0,104,0,0,5,3,6,0,34,842,337,6907,19,21,552,35,163,8747,4168132.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,343.964176
45,0,104,0,0,5,3,6,0,34,842,337,6907,19,21,561,34,163,8755,4167972.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,340.533133
47,0,102,0,0,5,3,6,0,32,844,337,6907,19,21,555,34,163,8749,4167922.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,338.830468
47,0,102,0,0,5,3,6,0,32,844,341,6923,19,21,555,34,163,8769,4168086.000000,47,0,102,0,0,4,3,6,0,32,866,337,6907,19,21,531,38,162,8751,4143902.000000,327.147812
43,0,102,0,0,6,3,6,0,32,814,340,6776,19,21,565,34,160,8601,4091415.000000,43,0,102,0,0,6,3,6,0,32,814,340,6776,19,21,565,34,160,8601,4091415.000000,322.265090
43,0,102,0,0,6,3,6,0,32,814,340,6776,19,21,574,33,160,8609,4091255.000000,43,0,102,0,0,6,3,6,0,32,814,340,6776,19,21,574,33,160,8609,4091255.000000,319.050496
43,0,102,0,0,6,3,6,0,35,826,345,6827,19,21,574,33,160,8680,4091905.000000,43,0,102,0,0,6,3,6,0,32,814,340,6776,19,21,574,33,160,8609,4091255.000000,312.717184
