countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
23,17,44,0,0,11,3,93,0,17,222,139,997,17,14,258,1,191,1665,7652009.000000,23,17,44,0,0,11,2,93,0,17,222,139,997,19,14,258,1,190,1667,7612109.000000,600.000000
23,17,44,0,0,10,3,91,0,17,222,138,999,16,14,262,1,188,1669,7532024.000000,23,17,44,0,0,10,3,91,0,17,222,138,999,16,14,262,1,188,1669,7532024.000000,594.015000
23,17,44,0,0,10,3,91,0,17,222,137,995,16,14,262,1,188,1664,7531999.000000,23,17,44,0,0,10,3,91,0,17,222,137,995,16,14,262,1,188,1664,7531999.000000,591.044925
24,17,44,0,0,10,3,88,0,17,226,133,991,16,14,267,1,186,1665,7452054.000000,24,17,44,0,0,10,3,88,0,17,226,133,991,16,14,267,1,186,1665,7452054.000000,579.312388
24,17,44,0,0,10,3,88,0,17,226,138,991,16,14,267,1,186,1670,7452079.000000,24,17,44,0,0,10,3,88,0,17,226,133,991,16,14,267,1,186,1665,7452054.000000,576.415826
24,16,44,0,0,10,3,88,0,17,226,138,991,16,14,267,1,185,1670,7412079.000000,24,16,44,0,0,10,3,88,0,17,226,138,991,16,14,267,1,185,1670,7412079.000000,573.533747
24,16,40,0,0,10,3,86,0,18,233,139,981,16,14,267,1,179,1669,7172074.000000,24,16,40,0,0,10,3,86,0,18,233,139,981,16,14,267,1,179,1669,7172074.000000,570.666078
24,16,40,0,0,10,3,86,0,18,233,140,981,16,14,267,1,179,1670,7172079.000000,24,16,40,0,0,10,3,86,0,18,233,139,981,16,14,267,1,179,1669,7172074.000000,567.812748
24,16,40,0,0,10,3,86,0,18,239,140,986,16,14,267,1,179,1681,7172134.000000,24,16,40,0,0,10,3,86,0,18,233,139,981,16,14,267,1,179,1669,7172074.000000,567.812748
24,16,40,0,0,10,2,86,0,18,239,140,986,18,14,267,1,178,1683,7132234.000000,24,16,40,0,0,10,2,86,0,18,239,140,986,18,14,267,1,178,1683,7132234.000000,564.973684
