countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
72,34,112,0,0,15,11,197,0,78,903,535,4849,31,21,641,5,441,7063,6645546.000000,72,34,112,0,0,15,11,197,0,78,903,535,4849,31,21,641,5,441,7063,6645546.000000,594.015000
72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,591.044925
72,34,112,0,0,15,11,197,0,78,903,537,4839,31,21,641,5,441,7055,6645498.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,591.044925
72,34,112,0,0,15,11,197,0,78,907,538,4888,31,21,637,5,441,7105,6645728.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,588.089700
72,34,112,0,0,15,12,197,0,78,907,538,4888,32,21,637,5,442,7106,6660748.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,576.415826
72,34,112,0,0,15,11,197,0,78,911,539,4897,31,21,636,5,441,7118,6645773.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,576.415826
72,34,112,0,0,15,11,197,0,78,911,534,4893,31,21,636,5,441,7109,6645748.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,573.533747
72,34,112,0,0,15,11,197,0,78,911,535,4895,31,21,636,5,441,7112,6645759.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,567.812748
72,34,112,0,0,14,12,197,0,81,901,534,4873,32,21,640,5,441,7087,6645681.000000,72,34,112,0,0,15,11,197,0,78,903,534,4822,31,21,641,5,441,7035,6645410.000000,567.812748
72,34,112,0,0,14,13,193,0,81,899,532,4873,31,21,646,5,438,7088,6600687.000000,72,34,112,0,0,14,13,193,0,81,899,532,4873,31,21,646,5,438,7088,6600687.000000,564.973684
72,34,112,0,0,14,13,193,0,81,896,531,4868,31,21,646,5,438,7079,6600658.000000,72,34,112,0,0,14,13,193,0,81,896,531,4868,31,21,646,5,438,7079,6600658.000000,562.148816
70,34,112,0,0,14,13,193,0,81,884,528,4842,31,21,648,5,436,7040,6570523.000000,70,34,112,0,0,14,13,193,0,81,884,528,4842,31,21,648,5,436,7040,6570523.000000,559.338072
70,34,112,0,0,14,13,193,0,81,864,525,4777,31,21,648,5,436,6952,6570175.000000,70,34,112,0,0,14,13,193,0,81,864,525,4777,31,21,648,5,436,6952,6570175.000000,553.758674
70,34,112,0,0,15,12,193,0,81,884,528,4832,31,21,647,5,436,7029,6570468.000000,70,34,112,0,0,14,13,193,0,81,864,525,4777,31,21,648,5,436,6952,6570175.000000,553.758674
70,34,112,0,0,15,12,193,0,81,879,528,4832,31,21,647,5,436,7024,6570463.000000,70,34,112,0,0,14,13,193,0,81,864,525,4777,31,21,648,5,436,6952,6570175.000000,550.989881
67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,545.493757
67,34,109,0,0,15,12,188,0,81,882,528,4851,31,21,662,5,425,7061,6405636.000000,67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,542.766288
67,34,109,0,0,15,12,188,0,81,888,530,4851,31,21,662,5,425,7069,6405644.000000,67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,534.665433
67,34,109,0,0,15,12,188,0,81,897,530,4854,31,21,662,5,425,7081,6405668.000000,67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,531.992106
67,34,109,0,0,15,12,188,0,81,886,529,4851,31,21,662,5,425,7066,6405641.000000,67,34,109,0,0,15,12,188,0,81,879,529,4848,31,21,662,5,425,7056,6405619.000000,531.992106
67,34,109,0,0,15,12,188,0,81,867,526,4846,31,21,662,5,425,7039,6405594.000000,67,34,109,0,0,15,12,188,0,81,867,526,4846,31,21,662,5,425,7039,6405594.000000,526.685485
67,34,109,0,0,15,13,188,0,81,867,526,4846,31,21,662,5,426,7039,6420594.000000,67,34,109,0,0,15,12,188,0,81,867,526,4846,31,21,662,5,425,7039,6405594.000000,524.052058
67,34,109,0,0,15,13,188,0,81,859,525,4841,31,21,662,5,426,7025,6420560.000000,67,34,109,0,0,15,12,188,0,81,867,526,4846,31,21,662,5,425,7039,6405594.000000,518.824638
67,34,109,0,0,15,11,188,0,81,859,525,4841,31,21,662,5,424,7025,6390560.000000,67,34,109,0,0,15,11,188,0,81,859,525,4841,31,21,662,5,424,7025,6390560.000000,513.649363
67,34,109,0,0,15,11,188,0,81,859,527,4853,31,21,662,5,424,7039,6390622.000000,67,34,109,0,0,15,11,188,0,81,859,525,4841,31,21,662,5,424,7025,6390560.000000,511.081116
67,34,109,0,0,15,11,188,0,81,853,526,4838,31,21,661,5,424,7016,6390535.000000,67,34,109,0,0,15,11,188,0,81,853,526,4838,31,21,661,5,424,7016,6390535.000000,511.081116
67,34,109,0,0,14,11,188,0,81,837,524,4854,31,21,656,5,423,7009,6375572.000000,67,34,109,0,0,14,11,188,0,81,837,524,4854,31,21,656,5,423,7009,6375572.000000,508.525710
67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,500.935900
67,34,109,0,0,14,11,188,0,81,834,528,4846,31,21,656,5,423,7002,6375533.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,498.431221
67,34,109,0,0,14,11,188,0,81,834,530,4844,31,21,656,5,423,7002,6375525.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,495.939065
67,34,109,0,0,14,13,188,0,81,834,530,4844,31,21,656,5,425,7002,6405525.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,493.459369
67,34,109,0,0,14,11,188,0,81,837,531,4847,31,21,656,5,423,7009,6375544.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,493.459369
67,34,109,0,0,14,11,188,0,83,852,532,4867,31,21,656,5,423,7047,6375662.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,490.992073
67,34,109,0,0,15,11,188,0,83,852,538,4911,31,21,650,5,424,7091,6390858.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,488.537112
67,34,109,0,0,14,11,188,0,83,852,527,4871,31,21,656,5,423,7046,6375677.000000,67,34,109,0,0,14,11,188,0,81,836,528,4844,31,21,656,5,423,7002,6375525.000000,488.537112
67,32,109,0,0,14,11,188,0,83,852,527,4865,31,21,656,5,421,7040,6345647.000000,67,32,109,0,0,14,11,188,0,83,852,527,4865,31,21,656,5,421,7040,6345647.000000,483.663955
67,32,109,0,0,14,11,188,0,83,855,527,4876,31,21,649,5,421,7047,6345670.000000,67,32,109,0,0,14,11,188,0,83,852,527,4865,31,21,656,5,421,7040,6345647.000000,476.445210
67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,474.062984
67,32,109,0,0,14,11,188,0,83,857,529,4894,31,21,647,5,421,7067,6345754.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,474.062984
67,32,109,0,0,14,11,188,0,83,856,529,4894,31,21,647,5,421,7066,6345753.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,471.692669
67,32,109,0,0,14,11,188,0,83,856,529,4878,31,21,645,5,421,7048,6345663.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,469.334205
67,32,109,0,0,14,11,188,0,83,848,523,4834,31,21,645,5,421,6990,6345429.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,466.987534
67,32,109,0,0,14,11,188,0,83,867,528,4867,31,21,645,5,421,7047,6345618.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,466.987534
67,32,109,0,0,14,10,188,0,83,859,526,4855,31,21,644,5,420,7024,6330543.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,464.652597
65,32,109,0,0,14,10,188,0,83,863,527,4871,31,21,644,5,418,7045,6300628.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,462.329334
65,32,109,0,0,14,10,188,0,86,866,526,4875,31,21,644,5,418,7054,6300653.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,460.017687
65,32,109,0,0,14,10,188,0,86,866,525,4875,31,21,644,5,418,7053,6300652.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,457.717598
65,32,109,0,0,14,10,188,0,88,866,527,4882,31,21,644,5,418,7064,6300691.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,453.151865
65,32,109,0,0,14,10,188,0,86,874,528,4914,31,21,644,5,418,7103,6300858.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,450.886106
65,32,109,0,0,14,10,188,0,85,875,529,4914,31,21,644,5,418,7104,6300859.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,448.631676
65,32,109,0,0,14,10,188,0,85,881,527,4911,31,21,644,5,418,7105,6300848.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,446.388517
65,32,109,0,0,14,11,188,0,85,881,527,4911,31,21,644,5,419,7105,6315848.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,444.156575
65,32,109,0,0,14,11,188,0,85,889,527,4915,31,21,644,5,419,7117,6315876.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,441.935792
65,32,109,0,0,14,11,188,0,85,889,527,4911,31,21,643,5,419,7112,6315851.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,441.935792
65,32,109,0,0,14,11,188,0,85,859,528,4917,31,21,640,5,419,7086,6315837.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,439.726113
65,32,109,0,0,14,11,188,0,85,865,527,4917,31,21,640,5,419,7091,6315842.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,437.527482
69,25,110,0,0,14,11,190,0,86,872,529,4889,31,21,640,5,419,7073,6315712.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,435.339845
65,32,109,0,0,14,11,188,0,85,895,523,4917,31,21,640,5,419,7117,6315868.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,435.339845
67,32,111,0,0,14,12,190,0,86,887,525,4956,31,21,637,5,426,7148,6421043.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,430.997330
67,32,111,0,0,14,12,190,0,86,887,524,4956,31,21,637,5,426,7147,6421042.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,428.842343
67,32,111,0,0,14,13,190,0,86,896,524,4950,31,21,636,5,427,7149,6436016.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,426.698131
67,32,111,0,0,14,13,190,0,86,896,528,4978,31,21,636,5,427,7181,6436160.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,422.441818
66,32,114,0,0,14,13,194,0,86,908,529,5012,31,21,643,5,433,7235,6526378.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,420.329609
67,32,111,0,0,14,13,190,0,86,893,529,4978,31,21,636,5,427,7179,6436158.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,420.329609
67,32,111,0,0,14,13,190,0,86,894,530,4984,31,21,636,5,427,7187,6436190.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,418.227961
64,32,111,0,0,14,13,190,0,86,894,529,4960,31,21,636,5,424,7162,6391069.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,414.056137
64,32,111,0,0,14,13,190,0,86,892,529,4961,31,21,635,5,424,7160,6391067.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,411.985856
64,32,111,0,0,14,13,190,0,86,908,530,4960,31,21,636,5,424,7177,6391084.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,411.985856
64,32,111,0,0,14,14,190,0,86,908,530,4978,32,21,635,5,425,7195,6406189.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,409.925927
64,32,111,0,0,14,14,190,0,86,900,530,4970,32,21,635,5,425,7179,6406141.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,405.836916
64,32,111,0,0,15,13,190,0,85,890,530,4960,32,21,634,5,425,7157,6406075.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,403.807731
63,32,111,0,0,15,12,190,0,85,900,532,5000,32,21,647,5,423,7222,6376352.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,397.780850
63,32,111,0,0,15,12,190,0,85,884,533,4976,32,21,647,5,423,7183,6376217.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,391.843921
63,32,111,0,0,15,12,190,0,85,900,530,5000,32,21,647,5,423,7220,6376350.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,391.843921
63,32,111,0,0,15,12,190,0,85,891,527,4972,32,21,648,5,423,7181,6376203.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,389.884702
63,32,111,0,0,15,12,190,0,85,897,530,5024,32,21,643,5,423,7237,6376447.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,387.935278
64,37,111,0,0,15,12,190,0,82,887,529,5021,32,21,643,5,429,7220,6466418.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,384.065624
64,37,111,0,0,15,12,190,0,82,885,529,5022,32,21,642,5,429,7218,6466416.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,372.686723
64,37,111,0,0,15,12,190,0,82,893,529,5030,32,21,640,5,429,7232,6466454.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,368.969173
64,37,111,0,0,15,12,190,0,82,891,528,4990,33,21,642,5,429,7192,6466281.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,367.124327
64,37,111,0,0,15,12,190,0,81,891,527,4975,33,21,639,5,429,7172,6466189.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,365.288705
64,37,111,0,0,15,12,190,0,82,891,527,4977,33,21,639,5,429,7175,6466200.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,359.836726
64,37,110,0,0,16,11,190,0,81,903,527,4975,33,21,640,5,428,7185,6451206.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,359.836726
64,37,110,0,0,16,11,190,0,81,903,527,4972,33,21,640,5,428,7182,6451191.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,358.037542
64,37,110,0,0,16,11,190,0,81,907,529,4981,33,21,633,5,428,7190,6451207.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,358.037542
64,37,110,0,0,16,11,190,0,81,907,528,4981,33,21,633,5,428,7189,6451206.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,356.247354
62,30,110,0,0,16,11,190,0,75,907,525,4951,33,21,633,5,419,7150,6316047.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,352.693787
62,30,110,0,0,16,12,190,0,75,907,520,4939,34,21,636,5,420,7137,6331017.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,342.244355
62,30,110,0,0,16,11,190,0,75,907,527,4951,33,21,633,5,419,7152,6316049.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,342.244355
61,30,110,0,0,16,11,194,0,75,899,528,4922,33,21,633,5,422,7116,6360897.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,340.533133
61,30,110,0,0,16,11,194,0,75,899,529,4926,33,21,633,5,422,7121,6360918.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,338.830468
62,30,109,0,0,16,11,194,0,75,899,528,4926,33,21,633,5,422,7120,6360917.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,337.136315
62,30,109,0,0,16,11,194,0,75,899,536,4926,33,21,633,5,422,7128,6360925.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,333.773381
62,30,109,0,0,16,11,192,0,75,891,533,4886,33,21,633,5,420,7077,6330714.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,330.443991
61,30,109,0,0,16,11,192,0,74,890,529,4738,33,21,639,5,419,6929,6314998.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,328.791771
61,30,109,0,0,16,11,192,0,74,887,528,4726,33,21,638,5,419,6912,6314929.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,327.147812
61,30,109,0,0,16,11,192,0,74,900,529,4741,33,21,639,5,419,6942,6315023.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,327.147812
61,30,109,0,0,16,11,192,0,74,900,533,4741,33,21,639,5,419,6946,6315027.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,322.265090
61,30,110,0,0,16,11,192,0,74,903,534,4748,33,21,644,5,420,6962,6330091.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,319.050496
61,30,110,0,0,16,11,192,0,74,903,531,4736,33,21,644,5,420,6947,6330028.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,315.867967
61,30,110,0,0,16,11,192,0,74,904,533,4738,33,21,644,5,420,6952,6330041.000000,67,32,109,0,0,14,11,184,0,83,855,526,4864,31,21,649,5,417,7034,6285609.000000,311.153599
64,23,110,0,0,16,11,192,0,74,904,533,4633,33,21,644,5,416,6847,6269516.000000,64,23,110,0,0,16,11,192,0,74,904,533,4633,33,21,644,5,416,6847,6269516.000000,308.049841
64,23,110,0,0,16,11,192,0,74,910,534,4645,33,21,644,5,416,6866,6269583.000000,64,23,110,0,0,16,11,192,0,74,904,533,4633,33,21,644,5,416,6847,6269516.000000,306.509592
64,23,110,0,0,16,11,192,0,72,916,534,4645,33,21,644,5,416,6870,6269587.000000,64,23,110,0,0,16,11,192,0,74,904,533,4633,33,21,644,5,416,6847,6269516.000000,304.977044
64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,303.452159
64,23,109,0,0,16,12,192,0,72,894,535,4634,33,21,645,5,416,6839,6269516.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,300.425224
64,23,110,0,0,16,11,192,0,73,888,532,4612,33,21,644,5,416,6808,6269393.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,300.425224
64,23,110,0,0,16,11,192,0,73,882,533,4612,33,21,644,5,416,6803,6269388.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,295.941340
64,23,110,0,0,16,11,192,0,73,882,531,4614,33,21,644,5,416,6803,6269396.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,294.461633
63,24,110,0,0,16,11,192,0,73,890,529,4618,33,21,639,5,416,6808,6269397.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,292.989325
63,24,110,0,0,16,11,192,0,74,893,529,4618,34,21,634,5,416,6808,6269396.000000,64,23,110,0,0,16,11,192,0,73,888,534,4610,33,21,644,5,416,6808,6269385.000000,290.066756
63,24,109,0,0,16,11,190,0,74,882,530,4554,34,21,645,5,413,6745,6224121.000000,63,24,109,0,0,16,11,190,0,74,882,530,4554,34,21,645,5,413,6745,6224121.000000,288.616423
63,24,108,0,0,16,11,189,0,74,878,528,4530,34,21,645,5,411,6715,6193995.000000,63,24,108,0,0,16,11,189,0,74,878,528,4530,34,21,645,5,411,6715,6193995.000000,284.308786
63,24,108,0,0,16,11,189,0,74,889,526,4545,34,21,645,5,411,6739,6194079.000000,63,24,108,0,0,16,11,189,0,74,878,528,4530,34,21,645,5,411,6715,6193995.000000,282.887242
