countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
23,2,37,0,0,7,2,57,0,11,176,130,699,15,14,117,3,128,1165,4491745.000000,22,2,37,0,0,7,2,57,0,11,176,130,699,15,14,117,3,127,1165,4456745.000000,600.000000
22,2,37,0,0,7,3,57,0,11,171,130,681,15,14,120,3,128,1145,4491545.000000,22,2,37,0,0,7,2,57,0,11,176,130,699,15,14,117,3,127,1165,4456745.000000,600.000000
22,2,37,0,0,8,1,57,0,11,174,128,699,15,14,114,3,127,1158,4456693.000000,22,2,37,0,0,8,1,57,0,11,174,128,699,15,14,114,3,127,1158,4456693.000000,600.000000
22,2,37,0,0,7,2,57,0,11,179,131,697,15,14,117,3,127,1167,4456756.000000,22,2,37,0,0,8,1,57,0,11,174,128,699,15,14,114,3,127,1158,4456693.000000,600.000000
22,2,37,0,0,7,2,57,0,11,177,128,697,15,14,117,3,127,1162,4456733.000000,22,2,37,0,0,8,1,57,0,11,174,128,699,15,14,114,3,127,1158,4456693.000000,597.000000
21,2,37,0,0,7,2,57,0,11,182,131,691,14,14,118,3,126,1164,4421706.000000,21,2,37,0,0,7,2,57,0,11,182,131,691,14,14,118,3,126,1164,4421706.000000,597.000000
19,2,37,0,0,7,2,58,0,13,178,130,667,14,14,118,3,125,1137,4386435.000000,19,2,37,0,0,7,2,58,0,13,178,130,667,14,14,118,3,125,1137,4386435.000000,591.044925
19,2,37,0,0,7,2,58,0,13,184,126,672,14,14,118,3,125,1144,4386541.000000,19,2,37,0,0,7,2,58,0,13,178,130,667,14,14,118,3,125,1137,4386435.000000,588.089700
19,2,37,0,0,7,2,58,0,13,190,126,704,14,14,118,3,125,1182,4386921.000000,19,2,37,0,0,7,2,58,0,13,178,130,667,14,14,118,3,125,1137,4386435.000000,582.223506
18,2,37,0,0,7,2,58,0,13,190,124,622,14,14,118,3,124,1098,4351099.000000,18,2,37,0,0,7,2,58,0,13,190,124,622,14,14,118,3,124,1098,4351099.000000,582.223506
18,2,37,0,0,7,2,58,0,13,190,124,622,15,14,118,3,124,1099,4351129.000000,18,2,37,0,0,7,2,58,0,13,190,124,622,14,14,118,3,124,1098,4351099.000000,579.312388
18,2,37,0,0,7,2,58,0,13,193,123,622,14,14,118,3,124,1100,4351128.000000,18,2,37,0,0,7,2,58,0,13,190,124,622,14,14,118,3,124,1098,4351099.000000,579.312388
19,2,37,0,0,7,2,57,0,13,189,122,626,14,14,118,3,124,1099,4351127.000000,18,2,37,0,0,7,2,58,0,13,190,124,622,14,14,118,3,124,1098,4351099.000000,579.312388
18,2,37,0,0,7,2,57,0,13,183,121,596,14,14,118,3,123,1062,4315766.000000,18,2,37,0,0,7,2,57,0,13,183,121,596,14,14,118,3,123,1062,4315766.000000,576.415826
19,2,36,0,0,7,3,56,0,13,171,120,639,14,14,123,3,123,1097,4316125.000000,18,2,37,0,0,7,2,57,0,13,183,121,596,14,14,118,3,123,1062,4315766.000000,576.415826
19,2,36,0,0,7,4,56,0,13,173,122,647,15,14,122,3,124,1109,4351247.000000,18,2,37,0,0,7,2,57,0,13,183,121,596,14,14,118,3,123,1062,4315766.000000,573.533747
17,2,36,0,0,6,4,56,0,10,173,122,673,14,14,127,3,121,1136,4246512.000000,17,2,36,0,0,6,4,56,0,10,173,122,673,14,14,127,3,121,1136,4246512.000000,570.666078
17,2,36,0,0,7,4,56,0,10,179,122,689,14,14,125,3,122,1156,4281712.000000,17,2,36,0,0,6,4,56,0,10,173,122,673,14,14,127,3,121,1136,4246512.000000,567.812748
17,2,36,0,0,7,4,56,0,13,179,123,681,14,14,125,3,122,1152,4281648.000000,17,2,36,0,0,6,4,56,0,10,173,122,673,14,14,127,3,121,1136,4246512.000000,564.973684
