countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
129,0,149,0,0,1,0,0,0,81,5020,647,14323,24,42,601,53,279,20791,8561565.000000,129,0,149,0,0,1,0,0,0,81,5020,647,14323,24,42,601,53,279,20791,8561565.000000,600.000000
129,0,149,0,0,1,0,0,0,84,5020,647,14323,24,42,601,53,279,20794,8561580.000000,129,0,149,0,0,1,0,0,0,81,5020,647,14323,24,42,601,53,279,20791,8561565.000000,594.015000
129,0,148,0,0,1,1,0,0,81,5002,649,14323,24,42,607,53,279,20781,8561515.000000,129,0,148,0,0,1,1,0,0,81,5002,649,14323,24,42,607,53,279,20781,8561515.000000,594.015000
122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,588.089700
129,0,148,0,0,2,2,0,0,81,5002,649,14323,25,42,613,52,281,20787,8621265.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,588.089700
129,0,148,0,0,3,3,0,0,81,5002,649,14323,26,42,622,51,283,20796,8681030.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,582.223506
130,0,147,0,0,3,3,0,0,81,5002,649,14323,26,42,622,51,283,20796,8681030.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,579.312388
129,0,146,0,0,3,3,3,0,81,4999,647,14302,26,42,622,51,284,20770,8710795.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,573.533747
127,0,146,0,0,3,4,0,0,81,5017,648,14323,26,42,616,51,280,20804,8591070.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,573.533747
126,0,146,0,0,3,4,0,0,81,5017,648,14323,26,42,616,51,279,20804,8561070.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,570.666078
125,0,146,0,0,4,4,0,0,79,5019,647,14323,26,42,610,51,279,20797,8561035.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,567.812748
125,0,142,0,0,4,4,3,0,79,5007,646,14295,26,42,610,51,278,20756,8530690.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,564.973684
125,0,146,0,0,5,3,0,0,79,5025,645,14323,27,42,609,51,279,20801,8561070.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,564.973684
125,0,146,0,0,5,3,0,0,79,5041,642,14323,27,42,607,51,279,20812,8561125.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,562.148816
123,0,146,0,0,6,3,0,0,79,5044,642,14323,28,42,609,51,278,20818,8531170.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,548.234932
123,0,147,0,0,6,3,3,0,79,4950,641,14076,29,42,612,51,282,20480,8648260.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,545.493757
123,0,147,0,0,6,3,3,0,79,4934,644,14076,29,42,614,51,282,20469,8648205.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,542.766288
120,0,148,0,0,7,3,3,0,80,4934,645,14076,29,42,621,51,281,20478,8618250.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,540.052457
121,0,147,0,0,6,3,3,0,77,4938,643,14076,30,42,610,51,280,20467,8588210.000000,122,0,146,0,0,1,1,0,0,79,5002,649,14323,24,42,607,53,270,20779,8291505.000000,540.052457
