countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
86,28,118,0,0,17,12,191,0,76,702,638,4713,28,21,596,5,452,6779,6809481.000000,86,28,118,0,0,17,12,191,0,76,702,638,4713,28,21,596,5,452,6779,6809481.000000,600.000000
82,28,118,0,0,17,12,194,0,74,670,633,4644,28,21,596,5,451,6671,6794097.000000,82,28,118,0,0,17,12,194,0,74,670,633,4644,28,21,596,5,451,6671,6794097.000000,600.000000
84,28,116,0,0,17,13,192,0,74,664,632,4649,29,21,600,5,450,6674,6779155.000000,84,28,116,0,0,17,13,192,0,74,664,632,4649,29,21,600,5,450,6674,6779155.000000,597.000000
82,28,118,0,0,17,12,194,0,74,672,630,4622,28,21,597,5,451,6649,6793991.000000,84,28,116,0,0,17,13,192,0,74,664,632,4649,29,21,600,5,450,6674,6779155.000000,597.000000
78,28,118,0,0,17,12,194,0,72,660,629,4610,28,21,597,5,447,6622,6733916.000000,78,28,118,0,0,17,12,194,0,72,660,629,4610,28,21,597,5,447,6622,6733916.000000,591.044925
78,28,118,0,0,17,12,194,0,72,660,629,4610,29,21,597,5,447,6623,6733936.000000,78,28,118,0,0,17,12,194,0,72,660,629,4610,28,21,597,5,447,6622,6733916.000000,588.089700
78,28,118,0,0,17,12,194,0,72,657,632,4616,28,21,597,5,447,6628,6733946.000000,78,28,118,0,0,17,12,194,0,72,660,629,4610,28,21,597,5,447,6622,6733916.000000,588.089700
78,28,118,0,0,17,11,193,0,73,663,627,4616,28,21,605,5,445,6638,6703988.000000,78,28,118,0,0,17,11,193,0,73,663,627,4616,28,21,605,5,445,6638,6703988.000000,588.089700
78,28,118,0,0,17,11,193,0,73,663,627,4616,29,21,605,5,445,6639,6704008.000000,78,28,118,0,0,17,11,193,0,73,663,627,4616,28,21,605,5,445,6638,6703988.000000,585.149252
78,28,118,0,0,18,11,193,0,73,663,627,4622,29,21,604,5,446,6644,6719033.000000,78,28,118,0,0,17,11,193,0,73,663,627,4616,28,21,605,5,445,6638,6703988.000000,582.223506
