countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
40,24,87,0,0,9,2,173,0,47,593,330,1704,19,28,199,3,335,2923,10063971.000000,38,24,82,0,0,9,2,167,0,49,586,328,1702,19,28,199,3,322,2914,9673962.000000,600.000000
38,24,82,0,0,9,2,167,0,49,590,330,1722,19,28,200,3,322,2941,9674083.000000,38,24,82,0,0,9,2,167,0,49,586,328,1702,19,28,199,3,322,2914,9673962.000000,600.000000
38,24,82,0,0,9,4,167,0,49,590,330,1722,21,28,200,3,324,2943,9734123.000000,38,24,82,0,0,9,2,167,0,49,586,328,1702,19,28,199,3,322,2914,9673962.000000,597.000000
38,24,82,0,0,9,4,167,0,49,590,330,1722,21,28,200,3,324,2943,9734123.000000,38,24,82,0,0,9,2,167,0,49,586,328,1702,19,28,199,3,322,2914,9673962.000000,597.000000
37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,597.000000
38,24,82,0,0,9,2,167,0,49,591,331,1728,19,28,200,3,322,2949,9674115.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,597.000000
38,24,82,0,0,9,2,167,0,49,591,332,1738,19,28,200,3,322,2960,9674166.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,591.044925
38,24,82,0,0,9,2,167,0,49,606,323,1718,19,28,200,3,322,2946,9674072.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,591.044925
38,24,82,0,0,9,2,167,0,49,604,323,1718,19,28,200,3,322,2944,9674070.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,588.089700
38,24,82,0,0,9,4,167,0,49,604,323,1718,21,28,200,3,324,2946,9734110.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,585.149252
38,24,82,0,0,9,2,167,0,49,607,325,1724,19,28,200,3,322,2955,9674105.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,585.149252
38,24,82,0,0,9,2,167,0,48,608,323,1723,19,28,200,3,322,2952,9674094.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,582.223506
38,24,83,0,0,9,2,168,0,49,605,322,1711,20,28,196,3,324,2934,9733995.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,579.312388
37,24,83,0,0,9,2,168,0,49,617,322,1699,20,28,196,3,323,2934,9703947.000000,37,24,81,0,0,10,3,165,0,51,590,331,1710,20,28,206,3,320,2939,9614144.000000,576.415826
38,24,81,0,0,10,2,163,0,49,605,324,1733,20,28,198,3,318,2960,9554137.000000,38,24,81,0,0,10,2,163,0,49,605,324,1733,20,28,198,3,318,2960,9554137.000000,576.415826
38,25,81,0,0,10,2,161,0,50,605,323,1731,20,28,198,3,317,2958,9524131.000000,38,25,81,0,0,10,2,161,0,50,605,323,1731,20,28,198,3,317,2958,9524131.000000,573.533747
38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,570.666078
38,25,81,0,0,9,4,161,0,50,607,323,1746,22,28,197,3,318,2976,9554233.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,564.973684
38,25,83,0,0,9,2,165,0,46,617,322,1748,20,28,197,3,322,2981,9674192.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,564.973684
38,25,83,0,0,9,4,165,0,46,617,322,1748,22,28,197,3,324,2983,9734232.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,562.148816
38,25,83,0,0,9,4,165,0,46,617,322,1748,22,28,197,3,324,2983,9734232.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,562.148816
38,25,82,0,0,9,2,163,0,46,617,322,1743,20,28,198,3,319,2977,9584182.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,562.148816
39,25,81,0,0,9,2,163,0,47,607,325,1733,20,28,198,3,319,2961,9584130.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,556.541381
38,25,82,0,0,9,2,163,0,46,617,321,1743,20,28,198,3,319,2976,9584181.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,556.541381
38,25,81,0,0,9,2,162,0,46,617,322,1749,20,28,198,3,317,2983,9524212.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,553.758674
38,25,82,0,0,9,2,163,0,46,617,321,1745,20,28,199,3,319,2979,9584206.000000,38,25,81,0,0,9,2,161,0,50,607,323,1746,20,28,197,3,316,2974,9494193.000000,553.758674
38,25,81,0,0,9,2,161,0,45,588,320,1727,20,28,202,3,316,2933,9494126.000000,38,25,81,0,0,9,2,161,0,45,588,320,1727,20,28,202,3,316,2933,9494126.000000,548.234932
