countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
19,6,38,0,0,7,4,73,0,13,233,120,849,12,14,144,1,147,1386,5158295.000000,19,6,38,0,0,7,4,73,0,13,233,120,849,12,14,144,1,147,1386,5158295.000000,597.000000
22,6,38,0,0,7,4,73,0,13,236,121,879,12,14,141,1,150,1417,5263596.000000,19,6,38,0,0,7,4,73,0,13,233,120,849,12,14,144,1,147,1386,5158295.000000,597.000000
22,6,38,0,0,7,4,73,0,13,236,122,882,12,14,141,1,150,1421,5263627.000000,19,6,38,0,0,7,4,73,0,13,233,120,849,12,14,144,1,147,1386,5158295.000000,594.015000
22,6,38,0,0,7,4,73,0,13,232,121,879,13,14,142,1,150,1415,5263596.000000,19,6,38,0,0,7,4,73,0,13,233,120,849,12,14,144,1,147,1386,5158295.000000,594.015000
24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,591.044925
22,6,38,0,0,8,4,73,0,13,230,122,926,13,14,139,1,151,1458,5299017.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,591.044925
22,6,38,0,0,8,4,73,0,13,230,123,930,13,14,139,1,151,1463,5299058.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,588.089700
22,6,37,0,0,8,4,72,0,14,218,122,942,13,14,142,1,149,1466,5229092.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,588.089700
22,6,37,0,0,8,4,72,0,12,206,121,960,13,14,142,1,149,1469,5229141.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,579.312388
18,6,37,0,0,8,4,72,0,12,214,122,977,13,14,142,1,145,1495,5089392.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,576.415826
17,6,38,0,0,8,4,72,0,12,214,125,983,13,14,142,1,145,1504,5089455.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,573.533747
17,6,38,0,0,8,4,72,0,12,208,125,961,13,14,143,1,145,1477,5089185.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,570.666078
17,6,38,0,0,8,4,72,0,12,206,122,953,13,14,143,1,145,1464,5089082.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,567.812748
18,6,38,0,0,8,4,72,0,12,205,121,950,13,14,143,1,146,1459,5124041.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,562.148816
17,6,38,0,0,8,4,72,0,12,206,122,921,14,14,144,1,145,1434,5088802.000000,24,6,37,0,0,7,4,66,0,13,216,121,883,13,14,146,1,144,1407,5053516.000000,562.148816
17,11,36,0,0,8,4,67,0,9,206,121,928,14,14,144,1,143,1437,5018856.000000,17,11,36,0,0,8,4,67,0,9,206,121,928,14,14,144,1,143,1437,5018856.000000,559.338072
