countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
98,62,140,0,0,25,6,253,0,92,1596,879,6374,44,42,1083,5,584,10115,17604580.000000,98,62,140,0,0,25,6,253,0,92,1596,879,6374,44,42,1083,5,584,10115,17604580.000000,600.000000
98,62,140,0,0,25,6,253,0,92,1592,881,6360,44,42,1083,5,584,10099,17604430.000000,98,62,140,0,0,25,6,253,0,92,1592,881,6360,44,42,1083,5,584,10099,17604430.000000,597.000000
98,62,140,0,0,25,6,253,0,92,1589,882,6360,44,42,1083,5,584,10097,17604420.000000,98,62,140,0,0,25,6,253,0,92,1589,882,6360,44,42,1083,5,584,10097,17604420.000000,594.015000
98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,594.015000
98,62,140,0,0,25,6,253,0,92,1589,883,6372,44,42,1081,5,584,10108,17604535.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,594.015000
98,62,140,0,0,25,6,253,0,92,1592,883,6350,44,42,1083,5,584,10091,17604340.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,594.015000
95,62,140,0,0,25,6,259,0,89,1592,883,6333,44,42,1083,5,587,10071,17694155.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,591.044925
98,62,140,0,0,25,6,253,0,92,1588,884,6318,44,42,1080,5,584,10053,17603990.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,591.044925
98,62,140,0,0,25,6,253,0,92,1592,881,6350,44,42,1083,5,584,10089,17604330.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,591.044925
98,62,140,0,0,25,6,253,0,92,1599,883,6336,44,42,1077,5,584,10078,17604205.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,588.089700
98,62,140,0,0,25,6,253,0,92,1599,880,6327,44,42,1077,5,584,10066,17604100.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,585.149252
98,62,140,0,0,25,6,253,0,92,1606,883,6333,44,42,1077,5,584,10082,17604210.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,585.149252
98,62,140,0,0,25,6,253,0,92,1581,882,6333,44,42,1077,5,584,10056,17604080.000000,98,60,140,0,0,25,6,253,0,94,1592,878,6358,44,42,1083,5,582,10096,17544405.000000,582.223506
